1394735433,65.7439444444,320.126472222,299.101722222
1394737027,10.3270555556,309.050722222,299.423638889
1394737425,13.3554166667,269.94775,275.093555556
1394737824,0.875583333335,167.01025,276.347861111
1394738222,18.8444722222,154.319055556,276.926611111
1394739019,46.4045277778,146.571638889,277.608638889
1394739418,59.4446944444,142.042166667,275.583805556
1394739817,72.0150555556,132.171027778,276.474527778
1394740215,82.27025,91.6368055556,275.960972222
1394741410,53.7244722222,341.756138889,276.010611111
1394741809,40.7111666667,336.072305556,276.569416667
1394742208,27.4491944444,329.115305556,276.224694444
1394742606,13.7485277778,315.902527778,276.518555556
1394743004,0.0832222222224,275.920055556,168.287444444
1394743403,5.34425,208.685055556,168.380388889
1394744200,32.9690277778,173.253305556,168.470166667
1394745794,77.06475,99.2100555556,168.5185
1394746193,74.2675555556,44.3743888889,168.523333333
1394755757,49.5836111111,199.176027778,168.286027778
1394756156,58.5963333333,179.278722222,168.339055556
1394756554,64.8724722222,151.957083333,168.676055556
1394757351,61.6296944444,86.6129166667,168.381361111
1394757750,53.7093888889,63.6071388889,168.295888889
1394758148,44.4416388889,45.0599444444,168.300388889
1394758547,35.0686666667,26.6007777778,168.444666667
1394758945,26.8805277778,4.4205,168.578805556
1394759344,21.8553055556,335.493166667,168.425611111
1394759742,22.3492777778,303.066444444,168.322166667
1394760141,27.9872222222,275.043111111,168.286777778
1394760540,36.2260277778,253.106361111,168.374666667
1394760938,45.1408611111,233.972888889,168.636027778
1394761336,53.5046666667,213.859638889,168.485361111
1394761735,59.9769444444,189.277055556,168.35425
1394762134,62.7408611111,159.122277778,168.287722222
1394762532,60.6697777778,128.481166667,168.319805556
1394763329,46.7700555556,81.8885,168.539444444
1394763728,38.2520555556,62.1650555556,168.394
1394764525,25.0871388889,13.6348333333,168.294666667
1394765322,28.0931388889,314.502638889,168.595888889
1394766916,58.3175277778,226.831944444,168.348361111
1394767314,61.8389722222,198.017833333,168.6645
1394767713,60.8056666667,167.31125,168.50125
1394768111,55.6503055556,140.758833333,168.373111111
1394768510,48.0400555556,119.029805556,168.292916667
1394769706,25.0052777778,52.4841666667,168.556194444
1394770104,22.8799722222,21.7193888889,168.416111111
1394770502,26.0764166667,351.804722222,168.316694444
1394770901,33.0684444444,327.497944444,168.288333333
1394771300,41.7305833333,307.556777778,168.387027778
1394774089,41.9935555556,136.29,168.528194444
1394774488,32.40225,117.752027778,168.385361111
1394774886,23.8921111111,94.6875555556,168.300944444
1394777754,66.5604722222,277.809,168.370833333
1394779669,37.0600833333,155.476111111,168.316611111
1394780067,26.0198888889,138.768055556,168.480305556
1394781262,17.7661944444,35.31075,168.311611111
1394787240,27.79825,25.2412777778,168.429805556
1394860367,60.3961666667,282.446194444,137.640527778
1394943285,59.67925,265.623138889,172.441333333
1394943493,62.6356944444,251.204444444,172.490361111
1394947445,32.6334722222,351.639694444,172.973694444
1394947844,42.8450277778,334.615527778,172.789555556
1394949040,68.7150277778,267.285166667,172.431305556
1394949202,69.6215833333,251.636527778,172.43975
1394949836,62.4204444444,198.214888889,172.865277778
1394950633,41.9467777778,163.723638889,172.545777778
1394951032,30.6714444444,148.84525,172.44775
1394951430,19.9051111111,128.540222222,172.437638889
1394951829,12.2484722222,94.1680277778,172.929222222
1394952228,13.8606666667,50.9688333333,172.746305556
1394952626,23.0709444444,22.3902777778,172.59375
1394953025,34.4341388889,5.66438888889,172.473444444
1394953423,46.1888611111,353.246611111,172.42975
1394954220,68.3184722222,320.994722222,172.820777778
1394954619,75.058,282.613027778,172.646916667
1394955017,72.5641944444,233.915583333,172.515916667
1394955416,63.2275277778,207.271166667,172.436055556
1394955814,51.7377222222,193.367694444,172.452888889
1394956213,39.4436944444,183.274611111,172.884472222
1394958205,21.852,31.9515555556,172.960805556
1394959002,47.6866944444,13.4651944444,172.619555556
1394959401,60.3176944444,5.34333333333,172.489638889
1394960995,64.6441944444,217.424388889,172.674916667
1394961394,51.9984166667,209.314722222,172.528305556
1394961792,38.9356388889,204.08275,172.443777778
1394962191,25.3385555556,198.621111111,172.445305556
1394962589,10.5217222222,188.301638889,172.916222222
1394962988,8.52238888889,140.785805556,220.24225
1394963386,2.46397222222,58.0654166667,220.183944444
1394963785,19.9065833333,42.6073055556,220.31
1394964183,33.8358055556,37.4111388889,220.231472222
1394964582,47.2384444444,34.4418888889,220.128138889
1394964980,60.3653055556,31.5619166667,220.263277778
1394965379,73.3185555556,25.8620277778,220.207416667
1394965777,85.1273888889,350.123666667,220.34
1394966176,79.4858333333,239.516833333,220.262361111
1394966574,66.7726944444,228.794138889,220.173472222
1395114862,65.0643611111,228.127833333,175.864694444
1395120310,70.0280555556,248.530916667,175.957888889
1395140728,27.9014166667,55.5742777778,260.140333333
1395141126,41.5749166667,56.4388055556,260.222777778
1395141525,54.8863888889,57.7366944444,260.044944444
1395142322,81.0370277778,62.3057777778,260.310888889
1395143119,72.9485,242.051416667,260.189638889
1395143517,59.9076111111,244.458111111,260.000638889
1395143916,46.7066666667,246.747305556,260.115083333
1395145111,0.697222222224,259.470472222,260.154055556
1395145510,27.3396944444,37.4031666667,286.4555
1395145908,8.77808333333,68.0999166667,286.560138889
1395146307,24.3416111111,73.1256666667,286.357472222
1395147502,64.4393611111,83.7318055556,286.416833333
1395149096,63.5289166667,263.056416667,286.630472222
1395149495,50.4536111111,267.075277778,286.858055556
1395149893,37.1814722222,270.639611111,286.473138889
1395151089,28.863,332.975472222,299.925222222
1395151488,1.94080555556,84.6561111111,300.018888889
1395152285,34.1401111111,97.2391111111,299.772555556
1395153082,60.6249722222,104.128611111,299.897138889
1395153480,73.5781944444,109.020916667,299.977805556
1395153879,86.2291388889,132.276916667,299.863055556
1395154676,67.3353055556,284.803083333,299.804944444
1395156668,13.2575555556,304.859472222,301.379944444
1395157067,4.61533333333,111.858444444,301.208333333
1395157068,4.53730555556,111.886388889,301.195527778
1395157864,30.4056388889,119.351027778,301.336277778
1395158262,43.9783611111,121.012555556,301.244111111
1395159856,83.5086111111,315.899972222,300.878861111
1395236372,81.1609166667,108.134277778,295.345333333
1395236771,85.0741111111,249.001555556,295.111083333
1395237568,59.5483611111,276.081194444,295.007638889
1395237967,46.4041388889,279.712888889,295.137305556
1395238365,33.0006111111,283.0445,295.283805556
1395238764,18.8035833333,286.942027778,295.4745
1395239162,0.495444444445,294.558305556,295.160916667
1395239560,25.8144166667,70.6376111111,302.061388889
1395239959,9.06325,101.903027778,302.012833333
1395240357,24.5622777778,106.894888889,301.956777778
1395241155,51.7165277778,112.546472222,302.004666667
1395241952,77.8494444444,118.37375,302.030805556
1395242350,88.9730833333,262.412583333,301.978916667
1395242749,76.1214722222,296.552666667,302.048805556
1395243147,63.0796666667,299.243944444,302.020194444
1395243546,49.8865833333,301.034805556,302.089194444
1395243944,36.4928888889,302.420277778,302.050611111
1395247531,74.95425,125.952944444,297.430444444
1395247929,86.5569166667,77.47,297.246833333
1395249922,25.11825,317.879583333,297.316861111
1395374360,65.6241666667,210.632166667,150.452638889
1395374369,65.5086666667,209.917722222,150.650111111
1395374380,65.3639166667,209.052,150.677
1395428060,22.9691944444,188.264,180.528
1395428459,35.8944166667,177.077277778,180.308416667
1395429256,60.3450555556,155.986777778,179.945305556
1395430850,61.1266111111,21.0901666667,180.185083333
1395435632,70.0697777778,100.815111111,179.97075
1395436031,65.0814166667,66.27975,180.842861111
1395436429,56.1675277778,43.8214444444,180.642166667
1395437625,25.6916388889,351.137805556,180.027416667
1395438023,18.8591666667,322.450055556,180.927277778
1395438422,18.2764444444,286.474972222,180.717666667
1395438821,24.3010277778,255.816944444,180.497388889
1395442407,40.63875,44.5215833333,180.878333333
1395442805,31.8956111111,24.5182222222,180.67975
1395443603,22.3183888889,328.634361111,180.242
1395444001,25.1384166667,297.878916667,180.057833333
1395444400,31.9386388889,272.719777778,180.947777778
1395444798,40.3953333333,252.176111111,180.754694444
1395445595,56.5368055556,210.608722222,180.330222222
1395445994,61.4001944444,183.303444444,180.122861111
1395446392,61.91675,152.308583333,179.960083333
1395446791,57.8915277778,123.791194444,180.828138889
1395447588,42.61375,80.4742777778,180.405611111
1395448385,27.5410833333,35.9147222222,180.015361111
1395448784,24.127,6.74744444445,180.899472222
1395449182,25.6924444444,336.435333333,180.702361111
1395521314,17.7595833333,257.82,152.38375
1395525698,28.1321666667,4.54275,152.35475
1395528486,59.0471111111,189.521361111,152.517666667
1395533668,56.7147222222,225.470194444,153.358888889
1395534067,61.2279166667,197.860694444,152.411583333
1395535262,50.1167222222,116.231944444,152.686583333
1395535661,41.7833888889,96.1623611111,153.124805556
1395536059,33.5204722222,75.5799444444,152.443861111
1395536856,23.5518611111,21.3991388889,152.488638889
1395540045,59.7802222222,175.039805556,153.283444444
1395545586,59.3051388889,186.61825,153.721888889
1395545864,52.8161944444,172.821027778,152.628555556
1395628369,56.4277222222,172.024,181.806527778
1395716828,48.0558888889,165.252833333,153.205416667
1395716892,46.3731388889,162.706222222,154.237305556
1395808647,67.1361666667,331.082444444,181.711
1395809444,74.6901111111,243.268611111,181.282388889
1395810241,54.1578611111,198.366277778,182.016361111
1395811836,1.89313888889,127.790611111,181.160277778
1395815023,78.5377222222,244.838416667,181.7505
1395815422,67.0940277778,221.255277778,181.520972222
1395815821,54.39025,213.225166667,181.303416667
1395816617,27.7491111111,204.303805556,182.053888889
1395817016,13.0839444444,196.911222222,181.829805556
1395817414,6.82897222222,165.243194444,227.632472222
1395818211,17.2676944444,45.7807777778,227.6615
1395820602,81.8035833333,243.21,227.634194444
1395821798,42.5957777778,228.966222222,227.623611111
1395822197,28.8893888889,229.060861111,227.689361111
1395824588,42.9807777778,58.9101388889,264.020277778
1395824985,56.2070555556,60.5675833333,264.193833333
1395825385,69.37075,62.7966944444,263.889916667
1395826182,84.5299444444,237.112444444,263.803777778
1395906683,29.0209444444,49.169,246.900722222
1395907480,55.9819166667,48.7054722222,246.8615
1395907877,69.0822777778,48.5923888889,246.908527778
1395915849,34.9606111111,262.614333333,277.783
1395916646,3.001,274.687083333,277.647055556
1395917515,10.1226388889,79.9340833333,296.379305556
1395917841,22.7547777778,85.13175,296.216888889
1395919037,63.0113888889,96.7774166667,296.228194444
1395919834,87.6364444444,163.382194444,296.545
1395922225,9.28008333333,291.759333333,296.235305556
1395922624,25.4054722222,320.705611111,302.03375
1395923022,0.588250000001,100.321611111,301.961055556
1395923421,18.9614166667,107.34075,301.864472222
1395923819,33.1496944444,110.669388889,302.012527778
1395924218,46.636,113.214472222,302.115555556
1395924616,59.8173888889,115.50275,302.061555556
1395925015,72.9089444444,117.921083333,301.989722222
1395925413,85.9060277778,123.612388889,301.907
1395925812,81.0296111111,297.638972222,302.028416667
1395928203,11.8175,296.872972222,295.99125
1395928602,4.44019444445,138.583722222,295.79625
1395929000,15.9435,134.199916667,295.619916667
1395929398,30.5158611111,133.606,295.464944444
1395929797,44.1533888889,133.257694444,295.345472222
1395981605,31.3313611111,181.114055556,180.878694444
1395982003,18.2068611111,168.194444444,180.688555556
1395982800,2.53691666667,72.8419722222,181.405333333
1395984394,55.9915,12.7638888889,180.587555556
1395984793,68.5201388889,2.85155555556,181.480583333
1395993162,16.6977777778,228.7745,227.179083333
1395993560,3.08005555556,226.559027778,263.626416667
1395993959,14.6425277778,62.4098333333,263.424916667
1395994357,12.0098611111,56.8818333333,263.552305556
1395994756,27.0890833333,57.2860277778,263.718444444
1395995154,40.8035555556,58.4631666667,263.906833333
1395995553,54.1396944444,60.0382222222,263.590138889
1395995952,67.2953055556,62.0981944444,263.383833333
1395996350,80.3202222222,65.8870277778,263.50225
1395996748,86.5961388889,232.706055556,263.64575
1396029427,55.8867777778,168.164388889,152.6155
1396029825,66.0964444444,148.777166667,151.445222222
1396030224,72.5275,113.831027778,151.570166667
1396031420,52.2060555556,23.6611111111,152.345222222
1396031818,41.0144444444,9.69202777778,151.484277778
1396032217,29.9534722222,354.158277778,151.341111111
1396032615,20.1860833333,331.791472222,151.581055556
1396035006,57.2208055556,179.642222222,151.643638889
1396035405,64.7371111111,154.363277778,151.924555556
1396035803,67.5095555556,119.859361111,152.474416667
1396036202,64.0372777778,86.0591388889,151.458
1396036600,56.3624722222,61.481,151.3065
1396036999,46.9153611111,42.7610277778,151.599555556
1396037398,37.1327222222,25.1781944444,151.797722222
1396037796,28.1804444444,4.61458333333,152.230805556
1396038195,21.8258055556,337.125888889,151.494083333
1396038593,20.8051111111,303.863944444,151.372305556
1396038991,25.6513333333,273.760194444,151.573333333
1396039390,33.7891944444,250.671361111,151.68875
1396039788,42.9431666667,231.556583333,152.002555556
1396046962,56.9844444444,138.188611111,151.449416667
1396047361,49.8103888889,115.427861111,151.570722222
1396047759,41.4701944444,95.4218888889,151.60675
1396048156,33.2535277778,74.766,151.777583333
1396048556,26.5622222222,49.9271666667,152.276305556
1396053637,27.4561944444,95.8015833333,152.758861111
1396126666,23.8368055556,306.875277778,180.093
1396128260,54.5409722222,217.673194444,179.289166667
1396128659,60.3825277778,191.978,180.162305556
1396129057,62.2851111111,161.46225,179.969305556
1396129854,53.1319166667,106.921388889,179.548583333
1396130253,45.0572777778,86.1821666667,179.349583333
1396141676,23.9410277778,104.776972222,179.73725
1396141686,23.7384722222,104.120527778,179.589805556
1396141962,19.1362777778,83.4182222222,180.052194444
1396172496,78.1989722222,93.6522777778,288.130388889
1396172894,87.4009166667,206.565888889,288.318277778
1396173691,62.5648333333,264.958805556,288.146333333
1396174488,36.14,272.510666667,288.057305556
1396174887,22.2263611111,276.63625,288.244722222
1396176082,4.95077777778,87.686,300.405027778
1396176481,21.6324722222,95.1530277778,300.471888889
1396176880,35.5945555556,99.1744444444,300.5545
1396177278,48.9359444444,102.488388889,300.430583333
1396177677,62.0758055556,105.938166667,300.338027778
1396190828,55.8072777778,336.627666667,286.249472222
1396191625,29.3222777778,326.760833333,285.595166667
1396192023,15.3992777778,316.777638889,285.324083333
1396220318,33.0556388889,320.378638889,148.488416667
1396221912,62.7322222222,230.188444444,148.793472222
1396222311,63.0895277778,198.040944444,148.592194444
1396222709,58.5939722222,169.341027778,148.92875
1396223108,50.9574444444,146.839305556,149.059666667
1396223506,41.9411388889,127.893305556,149.402972222
1396223905,32.7372777778,108.570166667,150.139916667
1396224303,24.7700555556,84.8606944444,148.692166667
1396224367,23.7440555556,80.3718055556,150.201166667
1396224395,23.3272222222,78.3419166667,148.394416667
1396225499,28.9849722222,353.952305556,149.244277778
1396226296,48.0291111111,316.683666667,148.757027778
1396227093,64.8766388889,272.212222222,148.943722222
1396227890,64.3143888889,203.426861111,149.540194444
1396228288,56.3995277778,179.226027778,150.319972222
1396228687,46.4331944444,161.657361111,148.636805556
1396229086,35.7534444444,145.870805556,148.924944444
1396229484,25.3167222222,127.220444444,149.022861111
1396230057,14.7873611111,82.7622222222,148.803138889
1396230281,14.6925277778,59.8283888889,149.97925
1396230680,20.9385833333,25.98225,148.713305556
1396231078,31.0305,4.81094444445,148.464916667
1396236182,17.5126666667,36.5584166667,149.269
1396236657,32.2164722222,17.6196666667,149.834111111
1396237056,44.7716111111,7.80069444445,148.745111111
1396237455,57.1706666667,358.218805556,148.499222222
1396237853,68.9334444444,343.642638889,148.949805556
1396268539,24.8951111111,303.561944444,301.887833333
1396268938,9.34725,303.4035,301.982138889
1396269336,28.0581944444,288.375805556,296.383305556
1396270532,33.4845833333,132.220111111,295.815166667
1396270930,46.9948333333,132.0225,296.653111111
1396271329,60.2442222222,131.028305556,296.455111111
1396271727,73.2610555556,127.160583333,296.260222222
1396272126,85.4658055556,95.7025555556,296.054972222
1396272524,79.7733055556,336.45175,295.881555556
1396272923,66.895,326.849305556,295.737805556
1396273321,53.7854444444,323.9205,296.539277778
1396273720,40.4579722222,321.745861111,296.332638889
1396274118,26.8100277778,318.61075,296.138333333
1396274517,12.0549444444,311.171722222,295.942666667
1396274915,7.73816666667,274.318555556,177.540194444
1396275314,1.01563888889,178.284388889,177.33225
1396275712,18.5704722222,161.2495,177.151194444
1396276510,46.0280555556,150.858555556,176.899916667
1396276908,58.9725555556,145.252583333,177.611972222
1396277307,71.3815,133.824472222,177.403333333
1396277705,81.1373333333,93.3151666667,177.21575
1396280096,14.3418333333,316.7975,177.108416667
1396280495,1.65086111111,275.53225,176.961722222
1396280893,7.82916666667,214.771861111,177.763472222
1396281292,20.9696944444,189.749972222,177.561777778
1396281690,33.9528055556,177.914333333,177.367388889
1396282089,46.5964444444,168.676194444,177.170194444
1396282886,69.5373611111,138.764361111,176.908944444
1396283284,76.0561388889,97.6439722222,177.647138889
1396283683,72.5889444444,47.8517222222,177.439027778
1396284480,51.2492777778,8.60880555556,177.068
1396284878,39.3106388889,357.08725,176.942916667
1396285277,27.4517222222,343.356277778,177.716527778
1396285676,16.6269722222,321.068722222,177.511277778
1396286472,15.51875,239.235277778,177.138527778
1396286871,25.9171666667,214.444916667,176.982527778
1396287270,37.3722222222,198.68825,176.897194444
1396287668,48.6879444444,184.907638889,177.597416667
1396312589,17.9459444444,67.7614444444,177.292777778
1396317159,31.2464722222,152.735055556,176.918166667
1396317557,20.1905,133.267277778,177.674388889
1396319948,57.5173888889,343.827805556,177.5535
1396320347,68.3671666667,325.31225,177.345305556
1396320745,75.5883611111,287.309388889,177.162861111
1396321144,73.3258333333,236.189527778,177.00025
1396321542,63.87575,209.10225,176.906555556
1396322339,39.8327777778,185.809388889,177.430722222
1396322738,27.0108888889,175.667555556,177.228083333
1396323136,13.9121944444,158.843666667,177.061611111
1396323535,1.68211111111,115.164333333,176.932527778
1396324332,21.6586666667,33.2270555556,177.502944444
1396325129,47.7261666667,15.7071666667,177.1195
1396325527,60.4385277778,8.13541666667,176.9775
1396329912,20.4695833333,43.4698611111,224.206027778
1396330310,34.41325,38.9795277778,224.120527778
1396331107,61.02425,34.0211944444,224.356333333
1396333897,25.7190277778,227.05575,224.263527778
1396334295,10.3448611111,226.207611111,224.191416667
1396334693,22.6536111111,212.922027778,261.199472222
1396335090,0.302638888889,58.02375,261.306861111
1396335092,0.197444444445,57.9903888889,261.325555556
1396335490,18.3814722222,55.9028888889,261.469083333
1396338280,68.2750833333,243.463388889,261.337472222
1396338679,55.1385,245.883888889,261.434083333
1396339077,41.8741111111,248.294611111,261.2275
1396339476,28.2052777778,251.094027778,261.360194444
1396341599,34.4166944444,76.2393333333,287.075277778
1396395293,20.6263055556,37.6761944444,145.318472222
1396395543,22.6762222222,17.4704166667,144.6185
1396412006,10.3169444444,49.8563055556,200.453361111
1396412405,24.5825,35.4586666667,200.9005
1396412803,38.04475,28.9757222222,201.1635
1396413202,51.2340555556,24.2778055556,200.989361111
1396413601,64.20525,18.6084166667,200.779583333
1396416390,21.5493888889,212.658555556,200.38325
1396416789,4.67516666667,205.238916667,200.873472222
1396417187,22.9093333333,115.309305556,242.863666667
1396417586,7.48483333333,53.8089166667,242.906944444
1396417984,23.25025,48.3047777778,242.956944444
1396418383,37.18875,46.8148055556,243.022916667
1396418781,50.5918611111,46.3262777778,242.934305556
1396419180,63.8223611111,45.9094722222,242.973583333
1396421172,50.5313333333,236.374083333,242.955861111
1396421571,37.0901944444,237.532833333,242.873166667
1396425954,79.1996666667,245.488361111,275.145
1396426353,66.2180555556,252.109416667,275.338972222
1396426752,53.1107222222,255.73575,275.574638889
1396427150,39.8504166667,258.97025,275.190555556
1396427549,26.1340555556,262.618138889,274.947472222
1396429874,43.1963888889,88.5886111111,295.121833333
1396429940,45.3968333333,89.1759166667,294.99675
1396430338,58.5326388889,92.9163888889,295.158555556
1396430737,71.5382777778,98.1484166667,294.936555556
1396431135,84.1960555556,116.080138889,295.022111111
1396431534,82.05,259.371972222,294.811333333
1396433925,6.08063888889,299.7145,301.838583333
1396434323,8.2715,89.34625,301.919805556
1396434722,13.9865,102.876,301.982527778
1396435120,28.6795277778,107.102138889,301.952027778
1396459829,62.4198611111,54.3390277778,173.70025
1396460626,41.9933333333,19.36075,174.232166667
1396461024,31.5324444444,2.67486111111,174.051333333
1396461423,22.4101111111,340.014972222,173.871694444
1396461821,17.3709722222,307.269444444,173.740416667
1396462618,27.3437222222,244.130777778,173.71175
1396463017,37.0888611111,224.530333333,174.117972222
1396463415,47.0748055556,207.352666667,173.942527778
1396466604,28.7675,12.98775,173.668833333
1396467002,23.1543611111,345.376194444,174.265055556
1396467401,22.6040555556,313.183027778,174.071194444
1396469792,62.3891111111,167.899305556,173.961138889
1396470189,60.9563611111,137.039361111,173.817305556
1396470190,60.9469444444,136.965916667,173.807361111
1396470987,47.6908333333,88.9991944444,173.67275
1396471386,39.2223888889,69.0953333333,174.218583333
1396471417,38.5713888889,67.5186666667,173.833638889
1396476566,39.9356944444,104.975777778,173.832916667
1396476965,31.5539722222,84.0291111111,173.708805556
1396477762,22.6254166667,27.2563888889,174.251611111
1396478161,25.7242222222,356.732833333,174.057666667
1396478559,32.7527222222,332.221805556,173.888472222
1396478957,41.5236944444,312.351416667,173.752166667
1396479356,50.6089444444,293.4795,173.672611111
1396483561,23.4785277778,15.54725,173.815833333
1396483803,28.6774166667,1.04575,173.719111111
1396507651,80.1824166667,60.8667222222,259.323277778
1396508049,86.7748333333,235.809888889,259.456333333
1396508448,73.7228888889,241.509305556,259.630805556
1396508847,60.6133888889,243.791277778,259.378722222
1396514426,63.4085833333,262.370416667,286.359722222
1396514824,50.3306388889,266.357777778,286.052166667
1396515223,36.9967777778,269.935083333,286.160777778
1396516020,7.36408333333,280.953138889,286.0795
1396516419,29.5470555556,340.53775,299.741583333
1396516817,2.843,84.2714722222,299.803444444
1396517216,20.8709166667,92.3763888889,299.677361111
1396517614,34.8458888889,96.5625277778,299.754944444
1396518013,48.2395555556,100.0015,299.857111111
1396518155,52.9388333333,101.215083333,299.774361111
1396518175,53.59875,101.389138889,299.925
1396518191,54.1263611111,101.529166667,299.75975
1396518411,61.35625,103.565833333,299.719361111
1396519209,86.9181388889,139.624777778,299.652361111
1396521599,11.1568055556,296.48475,299.690694444
1396521998,18.1758611111,308.272694444,301.091
1396522396,1.47125,111.252194444,301.311194444
1396522795,17.5955,116.219916667,301.158944444
1396523194,31.9890555556,118.580972222,300.97375
1396523592,45.5240555556,120.311222222,300.765638889
1396523991,58.7995,121.613722222,301.127888889
1396524389,71.9083055556,122.163388889,301.356638889
1396524787,84.9288055556,117.467444444,301.225583333
1396525186,81.8952777778,312.4795,301.054583333
1396525983,55.6371666667,310.399361111,301.167805556
1396526382,42.2860277778,310.560805556,301.063138889
1396526780,28.6163055556,310.1775,301.277222222
1396527179,13.8297222222,307.931083333,301.117388889
1396527577,8.16491666667,292.747027778,289.060138889
1396527975,4.54177777778,156.696555556,289.648583333
1396528773,30.2756666667,141.983222222,288.640555556
1396529171,43.8673611111,140.215861111,288.688777778
1396529570,57.12125,137.763111111,288.920111111
1396529968,70.0540555556,132.179111111,289.39025
1396530367,82.0746111111,107.798416667,288.630805556
1396530765,81.4578055556,2.44505555556,288.653055556
1396531164,69.3106111111,340.367611111,288.656
1396566188,28.3184722222,354.035972222,138.892805556
1396566246,29.4961944444,350.661138889,138.118083333
1396577392,33.354,14.8430833333,137.972861111
1396577790,45.7498055556,4.61791666667,138.891083333
1396578588,69.5309166667,338.010555556,139.325416667
1396578986,77.7785833333,298.901111111,140.156888889
1396594130,31.1032222222,63.6181388889,273.36625
1396600888,67.4843333333,94.6129166667,293.865166667
1396604093,0.779777777779,293.137277778,294.030972222
1396604491,23.1108055556,67.2374722222,301.795833333
1396604890,9.60488888889,99.1646944444,301.765416667
1396605288,24.96325,104.450416667,301.809027778
1396605687,38.7640833333,107.723527778,301.842972222
1396606484,65.2259444444,113.314583333,301.80475
1396606883,78.2810833333,117.494194444,301.776777778
1396611266,36.4368888889,129.384305556,297.936888889
1396611665,49.9061666667,129.542694444,297.727361111
1396612063,63.0985,128.798027778,297.511583333
1396625215,48.7881944444,3.19638888889,169.363194444
1396625613,36.6698888889,352.170972222,169.290416667
1396626012,24.7033888889,337.888361111,169.318805556
1396651118,61.2274166667,185.530944444,169.330527778
1396651517,53.8743888889,161.619333333,169.285472222
1396651915,44.6973333333,142.735944444,169.359722222
1396652314,34.96425,124.705666667,169.669666667
1396652712,25.9056111111,103.294111111,169.509916667
1396654456,38.4460555556,341.2165,169.424833333
1396655104,55.1089444444,314.104,169.410722222
1396655502,63.9965833333,292.006361111,169.310694444
1396655901,69.2366388889,258.8155,169.291833333
1396656299,67.7528611111,220.562861111,169.404111111
1396656698,60.4600833333,192.715972222,169.627527778
1396657096,50.485,174.475222222,169.471361111
1396657495,39.4534444444,159.815861111,169.340472222
1396657893,28.257,144.086611111,169.285555556
1396658292,17.9240277778,121.006111111,169.34425
